date,housing_starts,starts_12mma,starts_12mma_abs_dev,nhpi_yoy_pct,nhpi_yoy_abs_dev,crea_yoy_pct,crea_yoy_abs_dev
2004-10-01,239.312,230.57208333333332,32.70695833333329,5.623100303951367,3.9191599418640477,,
2004-11-01,246.431,233.05875,35.19362499999997,5.2790346907994,3.5750943287120807,,
2004-12-01,229.102,234.1224166666667,36.257291666666674,5.112781954887224,3.408841592799905,,
2005-01-01,185.278,233.40883333333332,35.543708333333285,5.0974512743628075,3.393510912275488,,
2005-02-01,212.311,232.98808333333338,35.122958333333344,5.082212257100127,3.3782718950128077,,
2005-03-01,213.14,230.37516666666667,32.51004166666664,5.0595238095237915,3.355583447436472,,
2005-04-01,251.213,231.1535,33.288374999999974,4.874446085672068,3.170505723584749,,
2005-05-01,223.409,230.3758333333333,32.51070833333327,4.545454545454541,2.841514183367222,,
2005-06-01,237.053,230.67383333333336,32.80870833333333,4.657933042212514,2.953992680125195,,
2005-07-01,249.838,232.80341666666666,34.93829166666663,4.651162790697683,2.947222428610363,,
2005-08-01,209.411,227.96833333333333,30.1032083333333,4.630969609261948,2.9270292471746284,,
2005-09-01,232.163,227.38841666666667,29.523291666666637,4.906204906204925,3.2022645441176056,,
2005-10-01,219.023,225.6976666666667,27.832541666666657,5.323741007194238,3.6198006451069187,,
2005-11-01,235.79,224.81091666666669,26.94579166666665,5.4441260744985565,3.740185712411237,,
2005-12-01,233.376,225.1670833333333,27.30195833333326,6.008583690987113,4.304643328899793,,
2006-01-01,223.622,228.3624166666667,30.497291666666655,6.562054208273915,4.858113846186596,,
2006-02-01,238.095,230.51108333333332,32.64595833333328,6.970128022759603,5.2661876606722835,,
2006-03-01,249.27,233.52191666666667,35.656791666666635,7.648725212464602,5.944784850377283,,
2006-04-01,233.636,232.05716666666663,34.1920416666666,8.309859154929589,6.605918792842269,,
2006-05-01,220.93,231.85058333333336,33.98545833333333,9.116409537166902,7.412469175079583,,
2006-06-01,241.79,232.24533333333332,34.380208333333286,9.874826147426962,8.170885785339642,,
2006-07-01,241.986,231.591,33.725874999999974,10.83333333333334,9.12939297124602,,
2006-08-01,211.143,231.73533333333333,33.870208333333295,12.03319502074689,10.32925465865957,,
2006-09-01,204.137,229.3998333333333,31.53470833333327,11.966987620357639,10.26304725827032,,
2006-10-01,231.099,230.40616666666665,32.541041666666615,11.475409836065564,9.771469473978245,,
2006-11-01,234.741,230.31875,32.45362499999996,11.413043478260887,9.709103116173567,,
2006-12-01,210.977,228.4521666666667,30.587041666666664,10.6612685560054,8.95732819391808,,
2007-01-01,244.867,230.22258333333332,32.357458333333284,10.174029451137878,8.470089089050559,,
2007-02-01,197.478,226.83783333333335,28.972708333333316,9.97340425531914,8.269463893231821,,
2007-03-01,220.742,224.4605,26.59537499999996,9.210526315789469,7.5065859537021495,,
2007-04-01,226.127,223.83475,25.96962499999998,8.842652795838756,7.1387124337514365,,
2007-05-01,236.755,225.15349999999998,27.288374999999945,8.740359897172233,7.036419535084914,,
2007-06-01,228.934,224.08216666666667,26.21704166666663,7.721518987341769,6.017578625254449,,
2007-07-01,223.292,222.52433333333332,24.659208333333282,7.644110275689231,5.9401699136019115,,
2007-08-01,231.607,224.22966666666665,26.36454166666661,6.543209876543199,4.8392695144558795,,
2007-09-01,288.644,231.27191666666667,33.406791666666635,6.265356265356248,4.561415903268928,,
2007-10-01,233.336,231.45833333333334,33.59320833333331,6.127450980392157,4.423510618304838,,
2007-11-01,233.383,231.3451666666667,33.480041666666665,6.0975609756097615,4.393620613522442,,
2007-12-01,175.368,228.37775,30.512624999999957,6.2195121951219345,4.515571833034615,,
2008-01-01,202.649,224.85958333333335,26.994458333333313,6.439854191980565,4.735913829893246,,
2008-02-01,234.342,227.93158333333335,30.066458333333316,6.2877871825876674,4.583846820500348,,
2008-03-01,237.36,229.31641666666667,31.451291666666634,6.144578313253013,4.4406379511656935,,
2008-04-01,223.303,229.08108333333334,31.215958333333305,5.256869772998796,3.552929410911476,,
2008-05-01,229.034,228.4376666666667,30.572541666666666,4.137115839243499,2.4331754771561798,,
2008-06-01,223.885,228.01691666666667,30.15179166666664,3.6427732079906017,1.9388328459032822,,
2008-07-01,194.766,225.63975000000002,27.774624999999986,2.677532013969719,0.9735916518823995,,
2008-08-01,219.132,224.6001666666667,26.73504166666666,2.2016222479722014,0.49768188588488194,,
2008-09-01,229.421,219.66491666666664,21.799791666666607,2.0809248554913173,0.37698449340399787,,
2008-10-01,219.776,218.5349166666667,20.66979166666667,1.5011547344111031,0.20278562767621633,,
2008-11-01,169.588,213.21866666666665,15.353541666666615,0.8045977011494232,0.8993426609378963,,
2008-12-01,150.305,211.13008333333332,13.264958333333283,0.4592422502870397,1.2446981118002798,,
2009-01-01,132.314,205.26883333333333,7.403708333333299,-0.6849315068493067,2.388871868936626,,
2009-02-01,115.722,195.3838333333333,2.4812916666667206,-1.7064846416382284,3.410425003725548,,
2009-03-01,141.138,187.36533333333333,10.49979166666671,-2.3836549375709337,4.087595299658253,,
2009-04-01,111.781,178.07183333333333,19.793291666666704,-2.95119182746878,4.655132189556099,,
2009-05-01,127.857,169.64041666666665,28.224708333333382,-3.06469920544834,4.76863956753566,,
2009-06-01,142.729,162.87741666666668,34.98770833333336,-3.401360544217691,5.10530090630501,,
2009-07-01,137.567,158.11083333333332,39.75429166666672,-3.1746031746031744,4.8785435366904935,,
2009-08-01,165.384,153.63183333333333,44.2332916666667,-3.0612244897959218,4.765164851883242,,
2009-09-01,166.608,148.39741666666666,49.46770833333338,-2.7180067950169806,4.4219471571043005,,
2009-10-01,187.728,145.72675,52.138375000000025,-2.0477815699658786,3.751721932053198,,
2009-11-01,173.636,146.06408333333334,51.80104166666669,-1.4823261117445807,3.1862664738319,,
2009-12-01,173.152,147.968,49.897125000000045,-0.9142857142857119,2.6182260763730314,,
2010-01-01,191.133,152.86958333333334,44.995541666666696,0.11494252873562871,1.5889978333516908,,
2010-02-01,202.734,160.12058333333331,37.74454166666672,0.8101851851851638,0.8937551769021557,,
2010-03-01,196.249,164.71316666666667,33.15195833333337,1.6279069767441978,0.07603338534312165,,
2010-04-01,206.946,172.64358333333334,25.221541666666695,2.4561403508771784,0.7521999887898589,,
